time,col2,col3,chosen,state
0.0,0,0,0,pos_pos
0.002034861,0,0,0,pos_pos
0.003992599,0,0,0,pos_pos
0.006074783,0,0,0,pos_pos
0.007988621,1,0,1,pos_pos
0.010120088,1,0,1,pos_pos
0.01202493,1,1,1,pos_pos
0.014101545,1,1,1,pos_pos
0.016043699,1,1,1,pos_pos
0.01800555,1,1,1,pos_pos
0.020012781,1,2,2,pos_pos
0.021919642,1,2,2,pos_pos
0.023880619,1,2,2,pos_pos
0.025858145,1,2,2,pos_pos
0.027857145,1,2,2,pos_pos
0.029903202,1,2,2,pos_pos
0.031883471,1,2,2,pos_pos
0.033828143,1,2,2,pos_pos
0.035836746,1,2,2,pos_pos
0.037836702,1,2,2,pos_pos
0.039854458,1,2,2,pos_pos
0.04185885,0,2,2,pos_pos
0.043866661,0,2,2,pos_pos
0.04580827,0,2,2,pos_pos
0.047887815,0,3,3,pos_pos
0.049802647,0,3,3,pos_pos
0.051789324,0,3,3,pos_pos
0.053868885,0,4,4,pos_pos
0.055834954,0,4,4,pos_pos
0.057844678,0,5,5,pos_pos
0.059846596,0,5,5,pos_pos
0.06178386,0,5,5,pos_pos
0.063785449,0,6,6,pos_pos
0.065794488,0,6,6,pos_pos
0.067828684,0,6,6,pos_pos
0.069808214,0,6,6,pos_pos
0.105729406,0,-1,-1,neg_neg
0.107770364,0,-1,-1,neg_neg
0.109715051,0,-1,-1,neg_neg
0.111737936,0,-2,-2,neg_neg
0.113798999,0,-2,-2,neg_neg
0.115708384,0,-2,-2,neg_neg
0.117717419,0,-2,-2,neg_neg
0.139715864,1,0,1,pos_pos
0.141657084,1,0,1,pos_pos
0.143695662,1,0,1,pos_pos
0.145663679,1,0,1,pos_pos
0.147680132,1,1,1,pos_pos
0.149655932,1,1,1,pos_pos
0.151690163,1,1,1,pos_pos
0.153654355,1,2,2,pos_pos
0.155591662,1,2,2,pos_pos
0.157648229,2,2,2,pos_pos
0.159616741,2,2,2,pos_pos
0.161624235,2,2,2,pos_pos
0.163614944,1,2,2,pos_pos
0.165669883,1,2,2,pos_pos
0.167580581,2,3,3,pos_pos
0.16960516,1,3,3,pos_pos
0.171542725,1,3,3,pos_pos
0.173567418,1,3,3,pos_pos
0.175569544,1,3,3,pos_pos
0.177495303,1,3,3,pos_pos
0.179526252,1,3,3,pos_pos
0.181540235,1,3,3,pos_pos
0.183510137,2,3,3,pos_pos
0.185508447,2,2,2,pos_pos
0.187586008,1,2,2,pos_pos
0.189546548,2,2,2,pos_pos
0.191600129,2,2,2,pos_pos
0.19351922,2,1,1,pos_pos
0.195552256,2,1,1,pos_pos
0.197599009,2,0,2,pos_pos
0.199525146,2,0,2,pos_pos
0.201663014,2,0,2,pos_pos
0.203505648,3,0,3,pos_pos
0.205544665,3,0,3,pos_pos
0.2074789,4,0,4,pos_pos
0.209584842,4,1,1,pos_pos
0.211488758,5,1,1,pos_pos
0.213545891,5,2,2,pos_pos
0.215470651,6,2,2,pos_pos
0.21744767,7,2,2,pos_pos
0.219441361,7,2,2,pos_pos
0.221635082,8,2,2,pos_pos
0.223448576,8,3,3,pos_pos
0.225556121,8,4,4,pos_pos
0.227482745,9,4,4,pos_pos
0.229483929,9,5,5,pos_pos
0.231496814,9,6,6,pos_pos
0.233455562,9,6,6,pos_pos
0.235478096,9,7,7,pos_pos
0.237538268,9,8,8,pos_pos
0.239452986,9,9,9,pos_pos
0.241490742,9,10,10,pos_pos
0.243450185,9,10,10,pos_pos
0.245453001,9,11,11,pos_pos
0.24738307,9,12,12,pos_pos
0.249453054,9,13,13,pos_pos
0.251418803,8,14,14,pos_pos
0.25339555,9,14,14,pos_pos
0.255424589,9,15,15,pos_pos
0.257455258,9,15,15,pos_pos
0.259420404,9,16,16,pos_pos
0.261445655,9,16,16,pos_pos
0.263397781,9,17,17,pos_pos
0.265333091,9,18,18,pos_pos
0.26743368,9,18,18,pos_pos
0.269486636,9,19,19,pos_pos
0.271388742,10,19,19,pos_pos
0.273416031,10,19,19,pos_pos
0.27561375,10,19,19,pos_pos
0.277456178,10,20,20,pos_pos
0.279618545,10,20,20,pos_pos
0.281503377,11,20,20,pos_pos
0.28349064,11,20,20,pos_pos
0.285487333,12,20,20,pos_pos
0.287446694,12,20,20,pos_pos
0.289521113,13,20,20,pos_pos
0.29149324,13,20,20,pos_pos
0.293444928,13,19,19,pos_pos
0.295466816,14,19,19,pos_pos
0.297359245,14,19,19,pos_pos
0.299604049,14,19,19,pos_pos
0.301358502,15,19,19,pos_pos
0.303382384,15,19,19,pos_pos
0.305434722,16,18,18,pos_pos
0.307341407,16,18,18,pos_pos
0.309364403,16,18,18,pos_pos
0.311472182,17,18,18,pos_pos
0.313375581,18,18,18,pos_pos
0.315339269,18,18,18,pos_pos
0.31734781,18,18,18,pos_pos
0.319322122,19,17,17,pos_pos
0.321341122,20,17,17,pos_pos
0.323346947,21,17,17,pos_pos
0.325306755,21,17,17,pos_pos
0.327360291,22,18,18,pos_pos
0.329315647,23,18,18,pos_pos
0.331290929,24,18,18,pos_pos
