time,col2,col3,chosen,state
0.0,0,0,0,pos_pos
0.001861091,0,0,0,pos_pos
0.003757072,0,0,0,pos_pos
0.005770825,0,0,0,pos_pos
0.007895414,1,0,1,pos_pos
0.009757594,1,0,1,pos_pos
0.011796141,1,1,1,pos_pos
0.013792966,1,1,1,pos_pos
0.015787425,1,1,1,pos_pos
0.017731636,1,1,1,pos_pos
0.01975323,1,1,1,pos_pos
0.021752948,1,1,1,pos_pos
0.023752427,1,1,1,pos_pos
0.025748197,1,1,1,pos_pos
0.027735831,1,1,1,pos_pos
0.029759823,1,1,1,pos_pos
0.031825527,1,2,2,pos_pos
0.033885306,1,2,2,pos_pos
0.035803171,1,3,3,pos_pos
0.037833707,1,3,3,pos_pos
0.039685076,1,3,3,pos_pos
0.041810945,1,4,4,pos_pos
0.043775792,1,4,4,pos_pos
0.045782165,1,4,4,pos_pos
0.047779147,1,5,5,pos_pos
0.049787515,2,5,5,pos_pos
0.051782553,2,5,5,pos_pos
0.052816745,2,5,5,pos_pos
0.054806693,2,6,6,pos_pos
0.056809407,2,6,6,pos_pos
0.058839564,2,6,6,pos_pos
0.060728081,2,6,6,pos_pos
0.062764525,2,6,6,pos_pos
0.064771395,2,6,6,pos_pos
0.066814189,3,6,6,pos_pos
0.06877128,3,6,6,pos_pos
0.07080367,3,6,6,pos_pos
0.072849845,3,6,6,pos_pos
0.074779843,3,6,6,pos_pos
0.076766521,4,6,6,pos_pos
0.078808916,4,6,6,pos_pos
0.080687428,4,6,6,pos_pos
0.08273247,4,6,6,pos_pos
0.084683688,5,6,6,pos_pos
0.086708857,5,6,6,pos_pos
0.088627316,6,6,6,pos_pos
0.090628369,6,6,6,pos_pos
0.092660828,6,6,6,pos_pos
0.094638768,7,5,5,pos_pos
0.096614791,8,5,5,pos_pos
0.098753117,8,5,5,pos_pos
0.100659501,9,5,5,pos_pos
0.102644918,10,5,5,pos_pos
0.104637517,10,4,4,pos_pos
0.10661804,11,5,5,pos_pos
0.108562929,11,4,4,pos_pos
0.110561981,12,5,5,pos_pos
0.112589458,12,5,5,pos_pos
0.114576506,13,5,5,pos_pos
0.116619693,13,5,5,pos_pos
0.118595609,14,5,5,pos_pos
0.120595423,15,5,5,pos_pos
0.122593433,15,5,5,pos_pos
0.124648384,16,5,5,pos_pos
0.126598327,16,5,5,pos_pos
0.128611283,17,5,5,pos_pos
0.130549229,17,5,5,pos_pos
0.132605037,17,5,5,pos_pos
0.134549974,17,5,5,pos_pos
0.136581442,17,6,6,pos_pos
0.138511159,17,6,6,pos_pos
0.140568831,17,6,6,pos_pos
0.142593112,17,6,6,pos_pos
0.144541435,17,6,6,pos_pos
0.146580132,17,7,7,pos_pos
0.148578296,17,7,7,pos_pos
0.150543422,17,8,8,pos_pos
0.152552284,17,8,8,pos_pos
0.154573907,17,9,9,pos_pos
0.156523544,17,9,9,pos_pos
0.158500325,17,10,10,pos_pos
0.160500567,17,10,10,pos_pos
0.1625314,17,11,11,pos_pos
0.164524398,17,11,11,pos_pos
0.166464173,17,12,12,pos_pos
0.168486683,17,13,13,pos_pos
0.170503249,17,14,14,pos_pos
0.172535508,18,14,14,pos_pos
0.174523225,18,15,15,pos_pos
0.176559206,18,16,16,pos_pos
0.178549636,18,17,17,pos_pos
0.180469367,18,18,18,pos_pos
0.182489217,18,18,18,pos_pos
0.184476315,18,19,19,pos_pos
0.186439482,18,20,20,pos_pos
0.188526341,19,21,21,pos_pos
0.190486445,19,22,22,pos_pos
0.192444589,19,23,23,pos_pos
0.194421762,20,24,24,pos_pos
0.196519514,20,24,24,pos_pos
0.198496111,20,24,24,pos_pos
0.200432065,20,25,25,pos_pos
0.202506301,21,25,25,pos_pos
0.204458263,22,25,25,pos_pos
0.206453378,22,24,24,pos_pos
0.208428456,23,24,24,pos_pos
0.210436988,23,24,24,pos_pos
0.212353551,24,24,24,pos_pos
0.21446037,24,23,23,pos_pos
0.216354213,25,22,22,pos_pos
0.218439382,26,22,22,pos_pos
0.220354701,26,21,21,pos_pos
0.222458629,27,21,21,pos_pos
0.224464498,28,21,21,pos_pos
0.226513884,29,20,20,pos_pos
0.22844378,29,20,20,pos_pos
0.230396083,30,19,19,pos_pos
0.232434379,31,19,19,pos_pos
0.23445612,31,19,19,pos_pos
0.236401313,32,19,19,pos_pos
0.238366283,33,19,19,pos_pos
0.240319155,33,19,19,pos_pos
0.242379776,33,19,19,pos_pos
0.244391956,34,19,19,pos_pos
0.246391172,34,19,19,pos_pos
0.248422901,35,20,20,pos_pos
0.250395606,35,20,20,pos_pos
0.252374861,36,21,21,pos_pos
0.254365617,36,21,21,pos_pos
0.256355651,37,22,22,pos_pos
0.258353913,37,23,23,pos_pos
0.260356174,38,24,24,pos_pos
