time,col2,col3,chosen,state
0.0,0,0,0,pos_pos
0.00199956,0,0,0,pos_pos
0.003954637,0,1,1,pos_pos
0.005985174,0,1,1,pos_pos
0.007982558,0,1,1,pos_pos
0.009986433,0,1,1,pos_pos
0.012006774,0,1,1,pos_pos
0.014064549,1,2,2,pos_pos
0.016017474,1,2,2,pos_pos
0.018037726,1,2,2,pos_pos
0.02002303,1,2,2,pos_pos
0.022022759,1,3,3,pos_pos
0.024012097,1,3,3,pos_pos
0.025959064,1,3,3,pos_pos
0.028032542,2,4,4,pos_pos
0.030012456,2,4,4,pos_pos
0.032004594,2,4,4,pos_pos
0.03398927,2,5,5,pos_pos
0.03595842,3,5,5,pos_pos
0.038017393,3,5,5,pos_pos
0.039961839,3,6,6,pos_pos
0.041982924,4,6,6,pos_pos
0.043976895,4,7,7,pos_pos
0.045962614,4,7,7,pos_pos
0.047941444,5,8,8,pos_pos
0.049939722,5,8,8,pos_pos
0.051943435,5,8,8,pos_pos
0.053933936,5,9,9,pos_pos
0.055955166,6,9,9,pos_pos
0.057926311,6,9,9,pos_pos
0.059907926,7,10,10,pos_pos
0.061937398,7,10,10,pos_pos
0.063910629,7,10,10,pos_pos
0.065943063,7,11,11,pos_pos
0.067954674,8,12,12,pos_pos
0.069962121,8,12,12,pos_pos
0.071921377,8,12,12,pos_pos
0.073937844,9,12,12,pos_pos
0.075944848,9,13,13,pos_pos
0.077893019,10,14,14,pos_pos
0.079946707,10,14,14,pos_pos
0.081884889,10,14,14,pos_pos
0.08390069,10,15,15,pos_pos
0.085872611,11,16,16,pos_pos
0.087869594,11,16,16,pos_pos
0.089853679,11,17,17,pos_pos
0.091886031,13,17,17,pos_pos
0.09394618,13,17,17,pos_pos
0.095935854,13,18,18,pos_pos
0.097927621,14,18,18,pos_pos
0.099984713,14,18,18,pos_pos
0.101979464,15,18,18,pos_pos
0.103980913,15,17,17,pos_pos
0.105906124,16,17,17,pos_pos
0.107911092,17,17,17,pos_pos
0.109820009,17,17,17,pos_pos
0.111849758,18,17,17,pos_pos
0.113799749,18,16,16,pos_pos
0.115853004,19,16,16,pos_pos
0.117806335,20,16,16,pos_pos
0.119847775,21,15,15,pos_pos
0.121793979,21,15,15,pos_pos
0.123825815,22,15,15,pos_pos
0.125783366,23,14,14,pos_pos
0.127831268,23,14,14,pos_pos
0.129802058,24,13,13,pos_pos
0.131887798,25,13,13,pos_pos
0.133828553,26,12,12,pos_pos
0.135797087,26,12,12,pos_pos
0.137824381,27,11,11,pos_pos
0.13980824,28,10,10,pos_pos
0.141756483,29,10,10,pos_pos
0.143809675,29,10,10,pos_pos
0.145727653,30,9,9,pos_pos
0.147736294,31,9,9,pos_pos
0.149729754,31,9,9,pos_pos
0.151919204,32,10,10,pos_pos
0.153783991,33,10,10,pos_pos
0.155921319,34,11,11,pos_pos
0.157751873,35,12,12,pos_pos
0.159904553,36,12,12,pos_pos
0.161769835,36,13,13,pos_pos
0.16386206,37,13,13,pos_pos
0.165737916,38,14,14,pos_pos
0.167738061,38,15,15,pos_pos
0.169732829,40,15,15,pos_pos
0.17174037,40,16,16,pos_pos
0.173702832,41,17,17,pos_pos
0.175675198,42,18,18,pos_pos
0.177726399,43,18,18,pos_pos
0.179763024,43,19,19,pos_pos
0.181653098,44,20,20,pos_pos
0.18368094,45,21,21,pos_pos
0.185696834,46,22,22,pos_pos
0.187657072,47,23,23,pos_pos
0.189656912,48,24,24,pos_pos
0.191727018,49,25,25,pos_pos
0.193695809,50,26,26,pos_pos
0.195650947,51,27,27,pos_pos
0.197701272,52,28,28,pos_pos
0.199714138,53,29,29,pos_pos
0.201643755,54,30,30,pos_pos
0.203697904,55,31,31,pos_pos
0.205626548,56,33,33,pos_pos
0.207667103,56,34,34,pos_pos
0.209667921,58,35,35,pos_pos
0.211646025,59,36,36,pos_pos
0.213659888,60,37,37,pos_pos
0.21568567,61,38,38,pos_pos
0.217737485,62,39,39,pos_pos
0.219764012,63,41,41,pos_pos
0.22167232,64,42,42,pos_pos
0.223644693,65,43,43,pos_pos
0.225643935,66,44,44,pos_pos
0.227694253,67,45,45,pos_pos
0.22993966,69,47,47,pos_pos
0.231611963,70,48,48,pos_pos
0.23384248,71,49,49,pos_pos
0.235587868,72,50,50,pos_pos
0.237590062,74,52,52,pos_pos
0.239642659,75,53,53,pos_pos
0.241628683,76,54,54,pos_pos
0.243586741,77,55,55,pos_pos
0.245554164,79,57,57,pos_pos
0.247576406,80,57,57,pos_pos
0.249551832,81,59,59,pos_pos
0.251621483,82,60,60,pos_pos
0.253610748,84,61,61,pos_pos
0.255621996,85,62,62,pos_pos
0.257578515,86,64,64,pos_pos
0.259572831,88,65,65,pos_pos
0.261548595,89,66,66,pos_pos
0.263684709,91,68,68,pos_pos
