time,col2,col3,chosen,state
0.0,0,0,0,pos_pos
0.002140226,0,1,1,pos_pos
0.004025563,0,1,1,pos_pos
0.006090765,0,1,1,pos_pos
0.007915939,0,1,1,pos_pos
0.010060611,0,1,1,pos_pos
0.011974961,1,1,1,pos_pos
0.013941982,1,2,2,pos_pos
0.015881453,0,2,2,pos_pos
0.017963143,0,2,2,pos_pos
0.019940203,1,2,2,pos_pos
0.021975481,1,2,2,pos_pos
0.023955514,0,2,2,pos_pos
0.026090498,0,2,2,pos_pos
0.027921596,1,2,2,pos_pos
0.030126301,1,2,2,pos_pos
0.031886864,1,2,2,pos_pos
0.033836382,1,2,2,pos_pos
0.035828331,0,2,2,pos_pos
0.037832682,0,2,2,pos_pos
0.039921858,1,2,2,pos_pos
0.041863162,0,2,2,pos_pos
0.043831815,1,2,2,pos_pos
0.045844109,0,2,2,pos_pos
0.047771519,1,2,2,pos_pos
0.049848804,1,2,2,pos_pos
0.051836794,1,2,2,pos_pos
0.053861152,1,2,2,pos_pos
0.055757127,1,2,2,pos_pos
0.057730554,1,2,2,pos_pos
0.059735605,1,2,2,pos_pos
0.061729161,1,2,2,pos_pos
0.063794385,1,2,2,pos_pos
0.065778239,1,2,2,pos_pos
0.067776138,0,2,2,pos_pos
0.069762011,0,2,2,pos_pos
0.071767125,1,2,2,pos_pos
0.073802854,0,2,2,pos_pos
0.075736244,0,2,2,pos_pos
0.077756457,0,2,2,pos_pos
0.079784389,0,2,2,pos_pos
0.081769828,0,2,2,pos_pos
0.083805176,1,3,3,pos_pos
0.085762649,0,3,3,pos_pos
0.08781947,0,3,3,pos_pos
0.089815406,0,3,3,pos_pos
0.091692523,0,3,3,pos_pos
0.093782002,0,4,4,pos_pos
0.095793472,1,4,4,pos_pos
0.097780598,1,4,4,pos_pos
0.099735267,1,4,4,pos_pos
0.101709928,1,4,4,pos_pos
0.103762874,1,4,4,pos_pos
0.105782889,1,4,4,pos_pos
0.107755619,1,4,4,pos_pos
0.109760023,0,4,4,pos_pos
0.111694596,0,3,3,pos_pos
0.113742719,0,3,3,pos_pos
0.115846854,1,3,3,pos_pos
0.117708352,0,3,3,pos_pos
0.119669588,0,3,3,pos_pos
0.121630638,1,3,3,pos_pos
0.123657215,1,3,3,pos_pos
0.125670318,0,3,3,pos_pos
0.127690276,1,3,3,pos_pos
0.129699704,0,3,3,pos_pos
0.131646186,1,3,3,pos_pos
0.133673105,0,3,3,pos_pos
0.1356609,1,3,3,pos_pos
0.137730385,0,3,3,pos_pos
0.139687893,1,3,3,pos_pos
0.141698726,1,3,3,pos_pos
0.143696404,1,4,4,pos_pos
0.145683941,1,4,4,pos_pos
0.147672133,0,4,4,pos_pos
0.149658954,1,4,4,pos_pos
0.151596032,0,4,4,pos_pos
0.153628684,0,5,5,pos_pos
0.155667485,0,5,5,pos_pos
0.157627717,0,5,5,pos_pos
0.159619979,0,5,5,pos_pos
0.161629803,1,5,5,pos_pos
0.163574116,1,6,6,pos_pos
0.165572415,1,6,6,pos_pos
0.167589138,1,6,6,pos_pos
0.169601302,1,6,6,pos_pos
0.171585567,1,6,6,pos_pos
0.173647426,1,6,6,pos_pos
0.175560811,1,6,6,pos_pos
0.177598192,1,6,6,pos_pos
0.179628487,1,6,6,pos_pos
0.181601895,1,6,6,pos_pos
0.183552245,2,6,6,pos_pos
0.185512383,2,6,6,pos_pos
0.18752671,2,6,6,pos_pos
0.189509407,2,6,6,pos_pos
0.191521734,2,6,6,pos_pos
0.193578335,2,6,6,pos_pos
0.195557265,3,6,6,pos_pos
0.197532806,3,6,6,pos_pos
0.199555895,3,6,6,pos_pos
0.201520355,4,6,6,pos_pos
0.203453749,4,5,5,pos_pos
0.205468307,4,6,6,pos_pos
0.207458706,4,6,6,pos_pos
0.209486789,4,5,5,pos_pos
0.2115049,4,6,6,pos_pos
0.213521228,4,6,6,pos_pos
0.215562504,4,6,6,pos_pos
0.217541905,4,6,6,pos_pos
0.219408541,4,6,6,pos_pos
0.221520483,4,6,6,pos_pos
0.223453249,4,6,6,pos_pos
0.225452261,4,6,6,pos_pos
0.227402369,4,6,6,pos_pos
0.229428455,4,6,6,pos_pos
0.231444753,4,6,6,pos_pos
0.233433207,4,6,6,pos_pos
0.235530931,4,6,6,pos_pos
0.237434988,4,6,6,pos_pos
0.239432685,4,6,6,pos_pos
0.241458955,4,6,6,pos_pos
0.243451364,4,6,6,pos_pos
0.245436676,4,6,6,pos_pos
0.247411644,4,7,7,pos_pos
0.249395852,4,7,7,pos_pos
0.251448544,4,7,7,pos_pos
0.25340703,4,7,7,pos_pos
0.255395432,4,7,7,pos_pos
0.257409684,4,7,7,pos_pos
0.25936906,4,7,7,pos_pos
0.26137863,4,7,7,pos_pos
0.263352569,4,7,7,pos_pos
0.265452737,4,7,7,pos_pos
0.267358578,4,7,7,pos_pos
0.269368664,4,7,7,pos_pos
0.271425472,4,7,7,pos_pos
0.273365683,4,7,7,pos_pos
0.275387542,4,7,7,pos_pos
0.277375692,4,7,7,pos_pos
0.279431489,4,7,7,pos_pos
0.281369182,4,7,7,pos_pos
