time,col2,col3,chosen,state
0.0,0,0,0,neg_neg
0.001993777,0,0,0,neg_neg
0.003856681,0,0,0,neg_neg
0.005853485,0,-1,-1,neg_neg
0.00786035,0,-1,-1,neg_neg
0.00989295,0,-1,-1,neg_neg
0.011914159,0,-1,-1,neg_neg
0.01389906,0,-1,-1,neg_neg
0.015869302,0,-2,-2,neg_neg
0.017914336,0,-2,-2,neg_neg
0.019903853,0,-2,-2,neg_neg
0.085818226,1,-1,1,pos_pos
0.087775607,1,-2,1,pos_pos
0.089831458,1,-2,1,pos_pos
0.09180476,1,-2,1,pos_pos
0.093744242,1,-2,1,pos_pos
0.095752914,1,-2,1,pos_pos
0.097759567,1,-2,1,pos_pos
0.099661426,1,-2,1,pos_pos
0.101663773,1,-2,1,pos_pos
0.103662122,2,-2,2,pos_pos
0.105676973,2,-2,2,pos_pos
0.10773387,2,-2,2,pos_pos
0.109681407,2,-1,2,pos_pos
0.111663714,2,-1,2,pos_pos
0.113912889,3,-2,3,pos_pos
0.115646441,3,-2,3,pos_pos
0.117636887,3,-1,3,pos_pos
0.119621507,3,-1,3,pos_pos
0.121574197,3,-1,3,pos_pos
0.123650817,3,-1,3,pos_pos
0.125580126,3,-1,3,pos_pos
0.127629532,3,-1,3,pos_pos
0.129631466,3,-1,3,pos_pos
0.131629667,3,-1,3,pos_pos
0.133593261,3,-1,3,pos_pos
0.135618734,3,-1,3,pos_pos
0.137606279,3,-1,3,pos_pos
0.139607862,3,-1,3,pos_pos
0.141651621,3,-1,3,pos_pos
0.143649144,4,-1,4,pos_pos
0.145700095,4,-1,4,pos_pos
0.147592146,4,-1,4,pos_pos
0.149652923,4,-1,4,pos_pos
0.151552273,4,-1,4,pos_pos
0.153550904,4,-1,4,pos_pos
0.155582448,4,-1,4,pos_pos
0.157572186,4,-1,4,pos_pos
0.159612253,4,-1,4,pos_pos
0.161545163,4,-1,4,pos_pos
0.163638018,4,-1,4,pos_pos
0.165582319,5,-1,5,pos_pos
0.167743863,5,-1,5,pos_pos
0.169704328,5,-1,5,pos_pos
0.17166458,5,0,5,pos_pos
0.173684617,5,-1,5,pos_pos
0.175749597,5,0,5,pos_pos
0.177653963,6,0,6,pos_pos
0.179595739,6,0,6,pos_pos
0.181544012,6,0,6,pos_pos
0.183547759,6,0,6,pos_pos
0.185560035,7,0,7,pos_pos
0.187572603,7,0,7,pos_pos
0.189586041,7,0,7,pos_pos
0.191612272,7,0,7,pos_pos
0.193570405,8,0,8,pos_pos
0.19575615,8,1,1,pos_pos
0.197541587,8,1,1,pos_pos
0.199656051,9,1,1,pos_pos
0.20156423,10,1,1,pos_pos
0.203579463,10,1,1,pos_pos
0.205586636,10,1,1,pos_pos
0.207507581,10,1,1,pos_pos
0.209488149,11,1,1,pos_pos
0.211517253,11,1,1,pos_pos
0.213614094,12,1,1,pos_pos
0.215617882,12,1,1,pos_pos
0.217623806,13,2,2,pos_pos
0.219551085,13,2,2,pos_pos
0.221503752,13,2,2,pos_pos
0.223476304,14,2,2,pos_pos
0.225457368,14,2,2,pos_pos
0.227457214,14,2,2,pos_pos
0.229512253,14,2,2,pos_pos
0.231445098,15,2,2,pos_pos
0.233468893,15,2,2,pos_pos
0.235482953,16,2,2,pos_pos
0.237590883,16,3,3,pos_pos
0.239471851,16,3,3,pos_pos
0.241548828,17,3,3,pos_pos
0.243435439,17,3,3,pos_pos
0.245607117,17,3,3,pos_pos
0.247417472,18,3,3,pos_pos
0.249391016,18,4,4,pos_pos
0.251433638,18,4,4,pos_pos
0.253446844,19,4,4,pos_pos
0.255424857,19,4,4,pos_pos
0.257434369,19,5,5,pos_pos
0.259362047,19,5,5,pos_pos
0.26156794,20,5,5,pos_pos
0.263388967,20,5,5,pos_pos
0.265637155,20,6,6,pos_pos
0.267420324,20,6,6,pos_pos
0.269559632,20,6,6,pos_pos
0.271359883,21,7,7,pos_pos
0.273586957,21,7,7,pos_pos
0.275326732,21,7,7,pos_pos
0.277363976,21,8,8,pos_pos
0.2793819,22,8,8,pos_pos
0.281677777,22,8,8,pos_pos
0.283418803,22,9,9,pos_pos
0.285405316,23,9,9,pos_pos
0.287367904,23,10,10,pos_pos
0.289367861,23,10,10,pos_pos
0.291378301,23,10,10,pos_pos
0.293357872,24,11,11,pos_pos
0.29534198,24,11,11,pos_pos
0.297320907,24,11,11,pos_pos
0.299295664,25,11,11,pos_pos
0.301362644,25,12,12,pos_pos
0.303332949,25,12,12,pos_pos
0.305291108,26,12,12,pos_pos
0.307316241,26,13,13,pos_pos
0.309285938,26,13,13,pos_pos
0.311387705,26,13,13,pos_pos
0.313247073,27,13,13,pos_pos
0.315283874,27,14,14,pos_pos
0.317263756,27,14,14,pos_pos
0.319350383,27,14,14,pos_pos
0.321387427,28,14,14,pos_pos
0.323301048,28,15,15,pos_pos
0.325343044,28,15,15,pos_pos
0.32729861,28,15,15,pos_pos
0.329264425,29,15,15,pos_pos
0.331304446,29,15,15,pos_pos
0.333253158,29,15,15,pos_pos
0.335260094,29,15,15,pos_pos
0.337348488,30,15,15,pos_pos
0.339258081,30,15,15,pos_pos
0.34124669,30,16,16,pos_pos
0.343225321,31,16,16,pos_pos
0.345183715,31,16,16,pos_pos
0.347185219,31,17,17,pos_pos
0.349239283,31,17,17,pos_pos
0.351209487,31,17,17,pos_pos
0.353262575,32,17,17,pos_pos
0.355180705,32,17,17,pos_pos
0.357269771,32,18,18,pos_pos
0.359204853,32,18,18,pos_pos
0.361264688,32,19,19,pos_pos
0.363221233,32,19,19,pos_pos
0.365177604,33,19,19,pos_pos
0.367197123,33,20,20,pos_pos
0.369186108,33,20,20,pos_pos
0.371197317,33,21,21,pos_pos
0.37317457,33,21,21,pos_pos
0.375267769,33,22,22,pos_pos
0.377165534,33,23,23,pos_pos
0.379114274,32,24,24,pos_pos
0.38110748,32,24,24,pos_pos
0.383135264,32,26,26,pos_pos
0.385124886,32,27,27,pos_pos
0.387092763,31,28,28,pos_pos
0.389086589,31,29,29,pos_pos
0.391074895,31,31,31,pos_pos
0.393098891,30,32,32,pos_pos
0.39509683,30,34,34,pos_pos
0.397118475,30,35,35,pos_pos
0.399067133,30,37,37,pos_pos
0.401082712,30,39,39,pos_pos
0.403127204,30,40,40,pos_pos
0.405102865,30,42,42,pos_pos
0.407110255,30,44,44,pos_pos
0.409066485,30,45,45,pos_pos
0.411179081,30,47,47,pos_pos
0.413042504,31,49,49,pos_pos
0.415052798,31,50,50,pos_pos
0.417086616,31,52,52,pos_pos
0.419116607,31,53,53,pos_pos
0.421150758,32,55,55,pos_pos
0.422142656,32,56,56,pos_pos
0.424106848,32,57,57,pos_pos
0.426130329,32,59,59,pos_pos
0.428092523,33,60,60,pos_pos
0.430196866,33,61,61,pos_pos
0.432160995,33,63,63,pos_pos
0.434135669,33,65,65,pos_pos
0.436155849,34,66,66,pos_pos
0.438084838,34,66,66,pos_pos
0.440108077,35,68,68,pos_pos
0.442146721,35,69,69,pos_pos
0.444107939,36,70,70,pos_pos
0.446152592,37,71,71,pos_pos
0.448086531,37,71,71,pos_pos
0.450113536,38,72,72,pos_pos
0.45208112,39,73,73,pos_pos
0.454076657,40,74,74,pos_pos
0.456085381,41,74,74,pos_pos
0.458089458,42,75,75,pos_pos
0.460075837,43,75,75,pos_pos
